Description,Genre,IMLink,MovieName,Movie_link,Rating,Year,_id,id
"A Phoenix secretary embezzles $40,000 from her employer""s client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Psycho,https://www.imdb.com/title/tt0054215/?ref_=ttls_li_tt,8.5,-1960,6421971c32839ec2cd26df87,274
A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.,"[""Horror"",""Sci-Fi"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMDk4MTdhYzEtODk3OS00ZDBjLWFhNTQtMDI2ODdjNzQzZTA3XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UX67_CR0,0,67,98_AL_.jpg",Megan,https://www.imdb.com/title/tt8760708/?ref_=adv_li_tt,6.4,-2022,6421971c32839ec2cd26df88,275
"A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.","[""Horror"",""Sci-Fi"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTU2NjQyNDY1Ml5BMl5BanBnXkFtZTcwMTk1MDU1MQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",The Mist,https://www.imdb.com/title/tt0884328/?ref_=ttls_li_tt,7.1,-2007,6421971c32839ec2cd26df89,276
"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.","[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMzdjNjI5MmYtODhiNS00NTcyLWEzZmUtYzVmODM5YzExNDE3XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_UX67_CR0,0,67,98_AL_.jpg",The Menu,https://www.imdb.com/title/tt9764362/?ref_=adv_li_tt,7.2,-2022,6421971c32839ec2cd26df8a,277
"Portrayal of a real-life figure Father Gabriele Amorth, a priest who acted as chief exorcist of the Vatican and who performed more than 100,000 exorcisms in his lifetime. (He passed away in...                ��","[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYjA0MGU4MzYtYTYxMy00MjRhLTlmMDYtZTVhZDc1Y2QwNWY2XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg","The Pope""""s Exorcist",https://www.imdb.com/title/tt13375076/?ref_=adv_li_tt,7,-2023,6421971c32839ec2cd26df8b,278
"After being abducted by a child killer and locked in a soundproof basement, a 13-year-old boy starts receiving calls on a disconnected phone from the killer""s previous victims.","[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMWQxOGJlNTUtYTc1YS00NDkyLWExZjItMTFiYWEzMjAzYTdjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UY98_CR5,0,67,98_AL_.jpg",The Black Phone,https://www.imdb.com/title/tt7144666/?ref_=adv_li_tt,6.9,-2021,6421971c32839ec2cd26df8c,279
"Follows two best friends on their final night together, with a nightmare of drugs, bugs, and horrific intimacy.","[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMThkNGIwZjYtYzNhMi00NDVlLWE3MmMtM2E0NGY5YjI4ZWE2XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UY98_CR0,0,67,98_AL_.jpg",Swallowed,https://www.imdb.com/title/tt14960854/?ref_=adv_li_tt,5.5,-2022,6421971c32839ec2cd26df8d,280
Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,"[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UY209_CR0,0,140,209_AL_.jpg",Split,https://www.imdb.com/title/tt4972582/?ref_=ttls_li_tt,7.3,-2016,6421971c32839ec2cd26df8e,281
A deaf and mute writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.,"[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BOWQ4OTdlODQtMDc3Yy00MGVmLWExYjUtOGI0Yjg4MDQzNDNhXkEyXkFqcGdeQXVyNjIzMzkyMzk@._V1_UY209_CR0,0,140,209_AL_.jpg",Hush,https://www.imdb.com/title/tt5022702/?ref_=ttls_li_tt,6.6,-2016,6421971c32839ec2cd26df8f,282
"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.","[""Horror"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTQwODAxMTE1NF5BMl5BanBnXkFtZTcwNTQ0MjY3OQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","You""""re Next",https://www.imdb.com/title/tt1853739/?ref_=ttls_li_tt,6.6,-2011,6421971c32839ec2cd26df90,283
"A marksman living in exile is coaxed back into action after hearing of a plot to kill the President. After being-double crossed for the attempt and on the run, he sets out for the real killer and the truth.","[""Mystery"",""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMGRjMzY0OGItNDc4YS00OGNlLWI3MGYtZjRkNjdiNWUyNDY4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY209_CR0,0,140,209_AL_.jpg",Shooter,https://www.imdb.com/title/tt0822854/?ref_=ttls_li_tt,7.1,-2007,6421971c32839ec2cd26df91,284
"A man with short-term memory loss attempts to track down his wife""""s murderer.","[""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR1,0,140,209_AL_.jpg",Memento,https://www.imdb.com/title/tt0209144/?ref_=ttls_li_tt,8.4,-2000,6421971c32839ec2cd26df92,285
"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.","[""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Shutter Island,https://www.imdb.com/title/tt1130884/?ref_=ttls_li_tt,8.2,-2010,6421971c32839ec2cd26df93,286
"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.","[""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Shutter Island,https://www.imdb.com/title/tt1130884/?ref_=ttls_li_tt,8.2,-2010,6421971c32839ec2cd26df94,287
A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,"[""Sci-Fi"",""Adventure"",""Comedy""]","https://m.media-amazon.com/images/M/MV5BYTdiOTIyZTQtNmQ1OS00NjZlLWIyMTgtYzk5Y2M3ZDVmMDk1XkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_UY209_CR2,0,140,209_AL_.jpg",Everything Everywhere All at Once,https://www.imdb.com/title/tt6710474/?ref_=ttls_li_tt,8,-2022,6421971c32839ec2cd26df95,288
"A noble family becomes embroiled in a war for control over the galaxy""""s most valuable asset while its heir becomes troubled by visions of a dark future.","[""Sci-Fi"",""Adventure"",""Drama""]","https://m.media-amazon.com/images/M/MV5BN2FjNmEyNWMtYzM0ZS00NjIyLTg5YzYtYThlMGVjNzE1OGViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Dune,https://www.imdb.com/title/tt1160419/?ref_=ttls_li_tt,8,-2021,6421971c32839ec2cd26df96,289
"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na""vi race to protect their home.","[""Sci-Fi"",""Adventure"",""Fantasy""]","https://m.media-amazon.com/images/M/MV5BYjhiNjBlODctY2ZiOC00YjVlLWFlNzAtNTVhNzM1YjI1NzMxXkEyXkFqcGdeQXVyMjQxNTE1MDA@._V1_UY209_CR3,0,140,209_AL_.jpg",Avatar: The Way of Water,https://www.imdb.com/title/tt1630029/?ref_=ttls_li_tt,7.8,-2022,6421971c32839ec2cd26df97,290
A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,"[""Sci-Fi"",""Adventure"",""Fantasy""]","https://m.media-amazon.com/images/M/MV5BZDA0OGQxNTItMDZkMC00N2UyLTg3MzMtYTJmNjg3Nzk5MzRiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR1,0,140,209_AL_.jpg",Avatar,https://www.imdb.com/title/tt0499549/?ref_=ttls_li_tt,7.9,-2009,6421971c32839ec2cd26df98,291
"Young Blade Runner K""s discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who""s been missing for thirty years.","[""Sci-Fi"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_UY209_CR0,0,140,209_AL_.jpg",Blade Runner 2049,https://www.imdb.com/title/tt1856101/?ref_=ttls_li_tt,8,-2017,6421971c32839ec2cd26df99,292
"Astronaut Roy McBride undertakes a mission across an unforgiving solar system to uncover the truth about his missing father and his doomed expedition that now, 30 years later, threatens the universe.","[""Sci-Fi"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BZTllZTdlOGEtZTBmMi00MGQ5LWFjN2MtOGEyZTliNGY1MzFiXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UY209_CR0,0,140,209_AL_.jpg",Ad Astra,https://www.imdb.com/title/tt2935510/?ref_=ttls_li_tt,6.5,-2019,6421971c32839ec2cd26df9a,293
"A mysterious pill that enables the user to access 100% of his brain""s abilities transforms a struggling writer into a financial wizard, but it also puts him in a new world with many dangers.","[""Sci-Fi"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYmViZGM0MGItZTdiYi00ZDU4LWIxNDYtNTc1NWQ5Njc2N2YwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR2,0,140,209_AL_.jpg",Limitless,https://www.imdb.com/title/tt1219289/?ref_=ttls_li_tt,7.4,-2011,6421971c32839ec2cd26df9b,294
"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.","[""Thriller"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Oldboy,https://www.imdb.com/title/tt0364569/?ref_=ttls_li_tt,8.4,-2003,6421971c32839ec2cd26df9c,295
"A soldier wakes up in someone else""""s body and discovers he""""s part of an experimental government program to find the bomber of a commuter train within 8 minutes.","[""Thriller"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Source Code,https://www.imdb.com/title/tt0945513/?ref_=ttls_li_tt,7.5,-2011,6421971c32839ec2cd26df9d,296
"Three skiers stranded on a chairlift are forced to make life-or-death choices, which prove more perilous than staying put and freezing to death.","[""Thriller"",""Drama"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTc5MTg0ODgxMF5BMl5BanBnXkFtZTcwODEzOTYwMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Frozen,https://www.imdb.com/title/tt1323045/?ref_=ttls_li_tt,6.2,-2010,6421971c32839ec2cd26df9e,297
A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.,"[""Thriller"",""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_UY209_CR0,0,140,209_AL_.jpg",10 Cloverfield Lane,https://www.imdb.com/title/tt1179933/?ref_=ttls_li_tt,7.2,-2016,6421971c32839ec2cd26df9f,298
A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,"[""Thriller"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",The Thing,https://www.imdb.com/title/tt0084787/?ref_=ttls_li_tt,8.2,-1982,6421971c32839ec2cd26dfa0,299
A man learns something extraordinary about himself after a devastating accident.,"[""Thriller"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMDIwMjAxNzktNmEzYS00ZDY5LWEyZjktM2Y0MmUzZDkyYmZkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY209_CR0,0,140,209_AL_.jpg",Unbreakable,https://www.imdb.com/title/tt0217869/?ref_=ttls_li_tt,7.3,-2000,6421971c32839ec2cd26dfa1,300
